id,created_at,updated_at,parent_id,child_id,item_order
218,"2020-06-07 13:14:18","2020-06-07 13:14:18",10,267,0
219,"2020-06-07 13:14:18","2020-06-07 13:14:18",35,268,0
220,"2020-06-07 13:14:18","2020-06-07 13:14:18",10,269,0
224,"2020-12-27 17:45:01","2020-12-27 17:45:01",124,3,0
225,"2020-12-27 17:45:01","2020-12-27 17:45:01",124,4,0
226,"2020-12-27 17:45:01","2020-12-27 17:45:01",3,5,0
227,"2020-12-27 17:45:01","2020-12-27 17:45:01",3,6,0
228,"2020-12-27 17:45:01","2020-12-27 17:45:01",44,7,0
229,"2020-12-27 17:45:01","2020-12-27 17:45:01",122,11,0
230,"2020-12-27 17:45:01","2020-12-27 17:45:01",86,21,0
231,"2020-12-27 17:45:02","2020-12-27 17:45:02",124,28,0
232,"2020-12-27 17:45:02","2020-12-27 17:45:02",187,28,0
233,"2020-12-27 17:45:02","2020-12-27 17:45:02",234,28,0
234,"2020-12-27 17:45:02","2020-12-27 17:45:02",234,29,0
235,"2020-12-27 17:45:02","2020-12-27 17:45:02",234,32,0
236,"2020-12-27 17:45:02","2020-12-27 17:45:02",124,34,0
237,"2020-12-27 17:45:02","2020-12-27 17:45:02",124,44,0
238,"2020-12-27 17:45:02","2020-12-27 17:45:02",124,45,0
239,"2020-12-27 17:45:02","2020-12-27 17:45:02",144,47,0
240,"2020-12-27 17:45:02","2020-12-27 17:45:02",35,50,0
241,"2020-12-27 17:45:02","2020-12-27 17:45:02",12,53,0
242,"2020-12-27 17:45:02","2020-12-27 17:45:02",187,59,0
243,"2020-12-27 17:45:02","2020-12-27 17:45:02",206,59,0
244,"2020-12-27 17:45:02","2020-12-27 17:45:02",234,59,0
245,"2020-12-27 17:45:03","2020-12-27 17:45:03",234,78,0
246,"2020-12-27 17:45:03","2020-12-27 17:45:03",234,80,0
247,"2020-12-27 17:45:03","2020-12-27 17:45:03",234,85,0
248,"2020-12-27 17:45:03","2020-12-27 17:45:03",234,89,0
249,"2020-12-27 17:45:03","2020-12-27 17:45:03",122,114,0
250,"2020-12-27 17:45:03","2020-12-27 17:45:03",187,123,0
